PDR,PDFR,PMOR,PMR,Rs,Result
0.2056810237961746,0.15579418067970252,0.4907786716306654,0.4967465306145151,0.534780124687279,1
0.44230077691073016,0.43325862328321013,0.4112453759363106,0.38542068640456506,0.45498590917340814,1
0.2913838519799777,0.00018178236043109308,0.09627636360532177,0.24886490331485644,0.8468413602470093,-1
0.35522703548352275,0.40344604937728107,0.3605722353250495,0.4719870031623205,0.7204171797154548,1
0.35820215911430225,0.416783717117561,0.274003253737705,0.2224437441905845,0.32578198247860823,1
0.12530841303291512,0.36432746803637156,0.4137665648925182,0.28296995944258985,0.8066692815521821,1
0.13611547885140424,0.408044467323747,0.38095611909385235,0.44772758661790474,0.9077608618195827,1
0.056473627018376105,0.3708437661812136,0.423395215562581,0.3594593994181862,0.9198345792002036,1
0.1899370308523894,0.31421725681711365,0.13678085865467587,0.23493162365155473,0.9881867035284002,-1
0.40073679144744784,0.31869502233867014,0.3437870735678833,0.25103030376993446,0.46193159805891004,1
0.30541233669455137,0.3819639998512705,0.36738636285058585,0.1503416777034372,0.5635261199214626,1
0.1646988287610851,0.3028293619097633,0.4512916383339798,0.26606933646134784,0.8730765390097697,1
0.018321655240643497,0.43170385683202717,0.48719260400520115,0.4283536692540818,0.34782219041968343,1
0.3940900776544619,0.06260031113886105,0.31180586374486563,0.28818063275263334,0.7658890847650635,1
0.09651360897702504,0.2722562637647899,0.43669352841753656,0.45482692270220143,0.24531307077082387,1
0.09558644470281313,0.49468103098779304,0.04101995369523326,0.2124930431954808,0.5482893597590082,-1
0.012618311390536763,0.43921070288609443,0.3824350186262671,0.09254372875706501,0.8507740905566885,1
0.35735571624412815,0.21308775692491694,0.05938849171737087,0.3820027633381102,0.5963749180423072,1
0.06076423981770468,0.18613631400053482,0.029703987273055454,0.020506099755917107,0.7002000452113786,-1
0.26009384518639517,0.15810718100018517,0.002947128836608748,0.2516394397125883,0.8504750717536769,-1
0.13304192307519525,0.4797164221033951,0.15242539274666123,0.2213355827397946,0.3209779643308759,-1
0.29257522647511813,0.4341127007603298,0.3737025984610057,0.06486177698062429,0.6549488237938778,1
0.12647242498556777,0.37722409482477354,0.2480195422907403,0.3896216916525895,0.24868162822201498,1
0.07051372269441725,0.12738733254344953,0.47303601028742465,0.12171865840715562,0.7220547909992139,1
0.11751039136869584,0.2183723600483023,0.4637873044699327,0.030991782017550318,0.9062919676711838,1
0.10446222787171566,0.29853461099883427,0.4929562235079313,0.01792611348540102,0.8735342594481283,1
0.2042585620048727,0.30076037654623755,0.29091566733231555,0.1547937020330693,0.962046524906149,1
0.22602950121905008,0.20685062309029045,0.13258785252856126,0.13771198767199366,0.21189003065437673,1
0.28675653234246296,0.11576169330970398,0.207634813269105,0.3998031849513108,0.4066168890258275,1
0.2389000762184092,0.06302161388818034,0.008039286605593388,0.09353054545864331,0.8615031308384205,-1
0.16422573047779632,0.35547845611052314,0.2513702457429885,0.46342235637131474,0.4365215517553301,1
0.4845715247780389,0.24330418118717756,0.46818747822510154,0.4003736063314056,0.4904775824662559,1
0.07962635478232433,0.29117482474005485,0.044680561513525785,0.32337700144031495,0.48915190588528185,1
0.1515989293127709,0.4562288313352067,0.22320621535991358,0.2645535428188462,0.7243428434255852,1
0.274053490909463,0.2583085567515954,0.026195852168764966,0.05882210597334636,0.8322051264227144,-1
0.1485024688707693,0.24273442663949568,0.09089430540617349,0.13847181274031795,0.8582324027498467,-1
0.3920151134477399,0.360492606802886,0.46723863973588614,0.3002762569749972,0.8243623900915602,1
0.25007194507795383,0.1892347341214593,0.25673651862502106,0.3161257415199943,0.9530216842445789,1
0.3502982570643115,0.0014569770934836357,0.46889972368017213,0.11232102303460462,0.74999627124549,1
0.21530052430314633,0.15698734750726573,0.47495145625783325,0.3893995569211951,0.6580537084287564,1
0.3031008204815839,0.22137163402895366,0.21683973975190102,0.029301529676766247,0.30672281310780863,1
0.35999327664010833,0.41238749560508114,0.39904395311756236,0.4970017883665354,0.7345169487666334,1
0.2640393072652876,0.4858403732080894,0.13481236233398103,0.1847019358022144,0.8865118381363,-1
0.4912390033728369,0.16275127123206912,0.3894251770992325,0.01742054861199316,0.2579019500450431,1
0.059827819952698646,0.21982179530528456,0.40237253677210993,0.15927770378586953,0.7807618719476235,1
0.15499257853519988,0.49345345126233886,0.32719934685367236,0.4061340418048712,0.8702137457951868,1
0.06433563399868336,0.0955511968245154,0.19151928433016568,0.3292685429389817,0.3342057823359731,1
0.15748672475496373,0.35804266488465514,0.09127666945832724,0.06511101453403434,0.9872909867616191,-1
0.3867444440426331,0.4872354951413704,0.460230073045521,0.138866527922418,0.5723105738557133,1
0.28628788610339917,0.331189653951186,0.4523036431604902,0.4164797829597871,0.4568564497719174,1
0.20959283519260175,0.16854103921948405,0.382081282286176,0.47901351527141384,0.21273547335819734,1
0.2068011249422061,0.4166944970984403,0.33258586634339377,0.4711928134031415,0.7325161971134071,1
0.42803543947076633,0.49315411675973264,0.3259611242345766,0.13973424914709914,0.4006243058713042,1
0.12971097683282357,0.23925080895010065,0.13620778516339682,0.4374538571095723,0.2773572218464245,1
0.4102064615146128,0.47424832690009644,0.23758940496792097,0.07588804487623929,0.9201053440045937,1
0.3962647070151555,0.42362976652271184,0.1813104656300184,0.3861537714812342,0.7477930956160261,1
0.08260976931224462,0.06527868979598189,0.0472004081975097,0.3869367168334388,0.9869303252525432,1
0.46912584230630106,0.2895519712711616,0.33972088973407316,0.24044402052287722,0.6323259041474962,1
0.40164852823255154,0.49086249747379285,0.435130484545789,0.22344370490419085,0.8561334353904941,1
0.43340595379824165,0.25002557811926995,0.42075114663200813,0.05906838443875695,0.20204578448751748,1
0.2260222513465704,0.28304932122239634,0.4713439013750934,0.4413362051977636,0.5914213518441669,1
0.12534064196240963,0.030539504351269675,0.2841234162054125,0.48297980113928574,0.5587966356808767,1
0.43044660861246675,0.06896462134470194,0.18872939395559762,0.42339632204732164,0.3223596725905122,1
0.4010479060945629,0.49538395521526807,0.26462436513416043,0.06329541473324735,0.8275479932476626,1
0.384078936427356,0.12779839265686072,0.4419608704275257,0.4409715015716816,0.3456988464064007,1
0.1452090550590805,0.262163371927413,0.46207408793332483,0.2734014173418558,0.9279241262274511,1
0.12451518515409837,0.15859210728773016,0.3817017847864326,0.3111353287450719,0.6006608847462106,1
0.02741837265724617,0.18512858439788288,0.34240035757669685,0.3382186454873816,0.23258131298058649,1
0.02980508442660651,0.4189460079532857,0.11205072645825764,0.3731398820219761,0.48560735576813674,1
0.12391691072664479,0.19042921310627337,0.3015136437994444,0.4058958396695377,0.30623165754253967,1
0.1006144265020596,0.44093675400819077,0.029715284639211137,0.3743715029730879,0.5937523786887242,1
0.2767736388376904,0.19281183282594855,0.4938907888664309,0.4496009399775114,0.7278312343475024,1
0.3210200365929109,0.17714642002137632,0.43408363937108907,0.45319728762396844,0.4370835455575782,1
0.10103996432497464,0.4389208323342398,0.2900136471821543,0.44162152871401733,0.6681479722568319,1
0.25925892041125287,0.3797622801952983,0.20798876497828828,0.20833134745217863,0.9789806224170401,1
0.36002664874247114,0.2552903701691233,0.05801850045508833,0.21901546162827712,0.3478707367627546,1
0.2652486096485896,0.22148883529475938,0.035900509440848716,0.42793747581070357,0.5362283511833434,1
0.4180949244764259,0.055911314614181806,0.1181345316035406,0.22146638279865094,0.6407597789826327,-1
0.24594604792126434,0.457442491491442,0.1556077674399921,0.10766092481719325,0.9750581709504698,-1
0.2101956536945132,0.13807821143663407,0.21496744214988966,0.43098286924467866,0.3173102557871536,1
0.2714706123606437,0.39742860625292337,0.46307556017366025,0.14583671216427962,0.6366697521416871,1
0.08365242443387244,0.0038467758854677236,0.4438004675824208,0.2919036070951063,0.6723325010920129,1
0.3750227830780139,0.29961709351826354,0.3234727495170806,0.25035673753088705,0.9390220467376649,1
0.23691258425540257,0.24017326740323597,0.19926058930087143,0.2972249037895694,0.3143939171985965,-1
0.4938914820117363,0.34040382161535276,0.029882655179547357,0.0638331854913819,0.5755185698945748,1
0.33206326219828797,0.22171014464756472,0.11500707490213152,0.16086166198710228,0.5363657940774328,1
0.12992683287665335,0.4293613443584858,0.27059972476591393,0.45376798719478534,0.6145159234549102,1
0.0300916160505193,0.07134030079132359,0.23219721519189213,0.18542583141361585,0.6754935719819741,1
0.043205263825471685,0.4515885403530312,0.4798102474667504,0.46919950310234504,0.6394212696669515,1
0.4282522530328649,0.06766912522337831,0.019222253571321124,0.3412187866736222,0.24232135891368767,1
0.16198828391139308,0.2896904439716688,0.2464948542670533,0.40678151138603624,0.7633292092875397,1
0.27314251451960353,0.08991418951826874,0.43887254964694344,0.24726295249177616,0.7764411127531479,1
0.0774421616149969,0.21476741972594876,0.004961188303592434,0.4198485063322964,0.46647583792621855,1
0.19613304425974448,0.4377355638321571,0.10595857359271649,0.08561482101033002,0.9861481798706906,-1
0.15732338943911756,0.1761684680855739,0.3215118149587226,0.08090131545735468,0.44721496202372424,1
0.2558339029228646,0.43178953870179904,0.2223796629145383,0.4615866652430832,0.6105175287737439,1
0.47852377444605876,0.4644104370539895,0.06838108340619586,0.2454249518310685,0.66509827034175,1
0.08278941631524322,0.3961020928567172,0.4617306245228353,0.4015421111237303,0.7123030621391473,1
0.27030094915589703,0.1191815812888864,0.27779759861273723,0.25459209818452594,0.40790136192402077,1
0.16119897010555145,0.36907543507709123,0.23611458787044554,0.029133230581621927,0.6780191341409347,1
0.16363982217748296,0.2572932694040639,0.47001101939136025,0.09024964066589725,0.3704726872132373,1
0.24713630305592404,0.4908402944200282,0.24454130934173723,0.0350165044803592,0.5495512930693695,1
0.04624057288141409,0.3807144583762254,0.38984974535655087,0.24466368822244788,0.6443614181576757,1
0.3436159726942411,0.04334672274762996,0.4783325831358006,0.3988347359108461,0.8609921425592588,1
0.4359836157967811,0.05110774733419793,0.3341561585720078,0.4498768374326991,0.6179893196151784,1
0.42095187697275066,0.19180997990114096,0.05466162246958195,0.06475049669941157,0.7101908927775833,-1
0.43676078904347493,0.4479897866150103,0.1473247639335269,0.3463914144548759,0.3825908167996086,1
0.35019473959120734,0.18201241692116038,0.036156279926490675,0.42626509154149267,0.7294618992756485,1
0.04622330707100841,0.40491935555107583,0.03891097529930915,0.4994170938431577,0.6394365355563046,1
0.023490866862042714,0.3758180441544073,0.4970762129255991,0.20570550713594193,0.988083165708223,1
0.3505930741144544,0.42119472220809917,0.3833677604700838,0.36070673336948816,0.6380062300943297,1
0.042029670688793874,0.2513034712689235,0.21353615355130484,0.16200881057829636,0.30000080955036873,1
0.09275548532732919,0.12443686584639674,0.3021567953831531,0.4078248250273678,0.72581203561634,1
0.2555814774450858,0.15464929441831776,0.10518276529322851,0.3564023146223384,0.7177346099912498,1
0.15450104586626068,0.1773357936645702,0.11229811524969763,0.46713436045155377,0.7924826671491629,1
0.3501895562869691,0.3888281297723811,0.1010592652301639,0.22521320339827933,0.7229238794594703,1
0.16598940824426617,0.2707617151600106,0.03716937972974976,0.39915402141152234,0.5250480728074949,1
0.010014692112600976,0.0967872536912665,0.09302626167037753,0.17574325901040933,0.6240118610426296,-1
0.11640054283628459,0.1321999554752175,0.10667267196385022,0.03456181352683152,0.37819441875112025,-1
0.035480614454400705,0.08227591777451304,0.11030678198595928,0.08995617280972629,0.4468487119327291,-1
0.2671181579272925,0.38471692395968254,0.08060618115212381,0.3622907340173279,0.27249724939399844,1
0.3501915214772088,0.3458588173274977,0.4754983817039192,0.27776036184962216,0.6885646345389447,1
0.29588163496138625,0.20281632460750404,0.11619555010741811,0.039687332746702,0.9153247102652287,-1
0.35976825593384926,0.015462479642071758,0.10036810331033708,0.16745794616487963,0.6191978913184115,-1
0.20207055699039955,0.058846444058979264,0.42065531587492505,0.2738464936410749,0.42569161684395695,1
0.12533474833350272,0.1273611009546548,0.32638471548923315,0.18459058491949276,0.7959498349276204,1
0.32732393753594935,0.408985692282477,0.01696910040488686,0.3521808416331931,0.43026809579538167,1
0.17501908615019884,0.18101315102025362,0.24280580801732538,0.41066315531604386,0.7289513907897571,1
0.4350638486716391,0.38049860010820974,0.05808397064852672,0.17687193511214733,0.46884510304191923,1
0.3128911757458175,0.4579055073472088,0.033896823270317455,0.1499298282102472,0.6381610729783214,1
0.4522482748245063,0.43467364218615073,0.009169047029542687,0.29228918471107346,0.5274984466387695,1
0.190846007766453,0.31893818920528105,0.13688800116287753,0.28199043763325304,0.35628528624826583,-1
0.12680738035472827,0.3935980941597249,0.25980888046716255,0.40483534262286797,0.28334046365317084,1
0.4200195456006225,0.04278927598246879,0.34743675183510664,0.21616867877834195,0.9966099533568475,1
0.14490664352051924,0.22535710438768491,0.11702596380167662,0.2275394624598745,0.5067871381529678,-1
0.17784145705203597,0.3059285581785858,0.06329714507325568,0.11997166052293934,0.7847000873927199,-1
0.21447107358087997,0.1973439952950184,0.16759664356939774,0.45610466653369036,0.30031462249315766,1
0.05864509145161684,0.34816071492098594,0.32918453986194784,0.21792584222973338,0.23752252297705612,1
0.3425691455970912,0.24605714688259622,0.16500632044424607,0.1554529862624987,0.7558938820171506,1
0.4237881306822987,0.16744780040127727,0.0580936909515386,0.15649355678906746,0.2916376070189666,1
0.23537099678441076,0.3884263240910481,0.3552825950700298,0.11618321114403873,0.9723244686732997,1
0.060726661487149836,0.3910973451473823,0.1336166210316297,0.36953092714038227,0.44338675179386133,1
0.008491939701155526,0.024220011801197983,0.3776983147656863,0.2838418670254111,0.7557736995823632,1
0.34221403733067585,0.36418680652899066,0.46548072643916877,0.30473252691055935,0.2693184354473001,1
0.180750538220963,0.4562074605176911,0.1239251464173754,0.3726842055216112,0.6798916101680446,1
0.32264756797068034,0.3696380775693946,0.45131568224252205,0.2328492975416968,0.20703902506434915,1
0.17292088556801155,0.2659499599012632,0.4130196747178958,0.4501349193047528,0.7113747876677288,1
0.3088418284987952,0.43809378440054636,0.078988931496567,0.30202545711962675,0.6081910313592933,1
0.04403068142453598,0.32557796164230934,0.022122418555154788,0.160666303679025,0.23869688938984998,1
0.0004641663480716707,0.3528460359416926,0.29191168063147116,0.12496212941717927,0.47397242837193887,1
0.46671807572665086,0.18723414872416977,0.4172399344057819,0.06333030111467453,0.48225182113508885,1
0.29782801332127845,0.045445904865602293,0.1373411846985081,0.37773611250160716,0.49326981958374,1
0.3726147637812296,0.053018862176242965,0.01516960335001638,0.4550092610102188,0.6997769502669522,1
0.06634949343153057,0.2289077294450541,0.3371269533459554,0.045631185574847355,0.7589724354628489,1
0.125990660162418,0.2347012345072576,0.38523934775277535,0.28815987607922733,0.3299334799481504,1
0.1704960839320825,0.33002081175675846,0.2755609294002952,0.1278134506124063,0.7138770079096133,1
0.07300344388610014,0.4536332671144262,0.17300313419457153,0.10632531234529002,0.22677527868706004,1
0.43795578732214724,0.0672639369984247,0.4667589672958782,0.21332720807710615,0.6713674091971057,1
0.09658296050311499,0.45323516627777843,0.40899499689466684,0.34807902305469285,0.7856128528477824,1
0.29216335238729474,0.2961688062968211,0.4862077227607079,0.4046520062974106,0.6293051168591122,1
0.417738176297938,0.40127266427267505,0.2641855455526174,0.2636311636158525,0.6897061778015423,1
0.41250208481754613,0.23436271582814683,0.4699518442381668,0.16014234563279212,0.45645528693630943,1
0.1963530206612979,0.11178370896222023,0.2996817440904585,0.021355074945696717,0.6383387832318175,1
0.35543449610212435,0.32585792598810637,0.12436793183469641,0.44061378343556146,0.26323535320127434,1
0.40952771004015676,0.10785779034477377,0.08217980790364116,0.18508925507247254,0.3442537363150967,-1
0.48523480616227027,0.18670220065758902,0.3777049402700807,0.17299779902954115,0.831830636665319,1
0.26395356823343924,0.16336549585361976,0.16297919967105956,0.2558242878853444,0.6303475567582526,-1
0.2891218553298895,0.026853759842184355,0.4592459434707122,0.3574473836216521,0.6613559947034193,1
0.35853683310844114,0.08176076849133257,0.38826624310460517,0.4059249799921524,0.534826538898852,1
0.15001210099855528,0.4906313214982113,0.06945444554803121,0.4501453892338944,0.8790447216001698,1
0.29986877480439567,0.13951374888853013,0.06019101989339132,0.3659666285624652,0.2567083554583858,1
0.29471924184249154,0.49059551200178386,0.4089668593163005,0.15110537901031723,0.7710676653965745,1
0.16073459229933684,0.17717063525027538,0.3946119171670042,0.46021563076999683,0.7241671889386634,1
0.0478619781635331,0.24441875457923595,0.19218756110648222,0.04483277306105321,0.47618534059969175,-1
0.22839088568267557,0.4102543657931176,0.45885373463857165,0.2858727860781294,0.288866558725538,1
0.25209774819668407,0.4191770663827396,0.09595610133057525,0.29331703752671595,0.2442808192837448,1
0.017355997017814817,0.14224604053202317,0.197873120324422,0.2637426941250249,0.3587865593867207,-1
0.26316110306619983,0.18374990399343621,0.4375292631769503,0.3888408203746711,0.5490115699992782,1
0.09612785761595433,0.37093203023983945,0.003482788324172481,0.4025070854714401,0.987207660826809,1
0.4439568204499418,0.3659259090134733,0.3094393109837467,0.38507047453601523,0.6352802019873431,1
0.1265788143840229,0.12748124073371025,0.10961003663428381,0.261049637833469,0.7442731176936432,-1
0.11159186607508487,0.1382113307272142,0.476883699304564,0.2845834466265204,0.3548294799786831,1
0.4671890112434939,0.49380260654626396,0.22750631226628187,0.03354724596132491,0.24600371144945044,1
0.11737543849768395,0.2576420130072145,0.10246885509943587,0.2910751055250205,0.5678158436895371,-1
0.012227891698969429,0.1519824263686283,0.08661353365127983,0.14076769399389505,0.4148542619969372,-1
0.24974481481022814,0.4828103462399778,0.16382479567264296,0.23593351216693442,0.8420013035901357,-1
0.13894373109900748,0.41398329773076353,0.04386058715819563,0.14986672871845125,0.5029770945604479,-1
0.4611847752487373,0.01573313458567077,0.010610397784413972,0.21343271513429574,0.4970579069517605,-1
0.21367403054544593,0.03767625013363496,0.24508426204971123,0.10551749306630887,0.5086506727405049,1
0.17076018736762177,0.21250193899926828,0.48204120436771053,0.07642223397635439,0.6544699181704443,1
0.33212738313582446,0.05854610832401769,0.30539880889914484,0.09946320284422383,0.900600884209646,1
0.20908774996191376,0.2581062356276498,0.26512250473927534,0.06555250130902662,0.7845620687285673,1
0.4374931695527147,0.4479118999680039,0.2528611325991801,0.3462193930858977,0.30241032093743253,1
0.35280911423264155,0.11883690269627206,0.08341251936714333,0.013691649140502693,0.4415170374790327,-1
0.23292465797040396,0.3384536548640151,0.19927440237542032,0.23086681005144516,0.7456508881921329,-1
0.4424673254497448,0.09212273996575077,0.3964892847648616,0.052648053402778394,0.9476642007925395,1
0.06704990074432093,0.44381245664458185,0.4149267137162536,0.29889829917257665,0.20880099459447754,1
0.1234368249595324,0.4914706189983584,0.35440389929525273,0.034461284427623806,0.37546208320240027,1
0.23103260072992926,0.27171256411474765,0.0908366145821789,0.17882802024939032,0.7191851219856724,-1
0.39984890029047954,0.27928743831919284,0.46685893543487117,0.11376260610009298,0.2502185630530542,1
0.2510346793336182,0.4048110959858102,0.2502118810588416,0.4235370427844457,0.3729225408418934,1
0.4386068091901375,0.3233946680193761,0.03679361493759903,0.4694395354079117,0.7058710963638468,1
0.285437762613663,0.01961702293934975,0.1770580532400185,0.30827077813062126,0.3190374907974975,1
0.264920486559338,0.15703244728525634,0.23582607147691353,0.05117389453134713,0.6392916829639606,1
0.10041696159654334,0.33720102855419093,0.44313808651586445,0.11733080771095272,0.46072040488918553,1
0.2329766888497855,0.013796452638147327,0.43207319721555165,0.21197849762551907,0.22476099668374971,1
0.35698540855123106,0.4397039851137036,0.20899087193733373,0.47596698739170246,0.2541288315001092,1
0.011105846646675688,0.06975314292710666,0.3571731441956225,0.10535502517161105,0.9798859816323933,1
0.16361244497392552,0.16277230191217412,0.18523369814878116,0.22448514243040446,0.6575565590652979,-1
0.4900993707569301,0.1820781667874744,0.3214497533318795,0.15519856213217897,0.531732969262386,1
0.471975178800288,0.19799463898046032,0.4939860405507245,0.29370818764954487,0.9035475759672584,1
0.07788650931883967,0.3523549325225407,0.47080536398594586,0.029479706157232777,0.883200775442901,1
0.23340603060236204,0.24550727271167655,0.4357053429537651,0.4732084818328724,0.7629966037050211,1
0.0028290543622572217,0.4179586312318886,0.3443786931092384,0.18880763844119225,0.7721001203703903,1
0.40328008160324436,0.13023338794233214,0.406028718677832,0.47174098512396645,0.8121427981593623,1
0.06259493377396286,0.360133475483985,0.4970043591815965,0.2911197170035752,0.9537344221258599,1
0.35177676923730167,0.1891753472035151,0.2742303319081576,0.11122862294876579,0.5876377396085384,1
0.33807395357844433,0.2463545042657756,0.12125124167195134,0.4866010179738766,0.7823110941346725,1
0.47081484443323285,0.42422398214943613,0.2019086520263565,0.4349287472483111,0.7188959219773361,1
0.003931243005126317,0.14155918220548508,0.39843533956464733,0.18851336412223674,0.2709069119408552,1
0.21798860779628942,0.2428434582114764,0.49613284249431244,0.09651779577513625,0.5914756294066189,1
0.3898572070452914,0.14039353288190326,0.21760263208553315,0.30909996805614054,0.9047928297074728,1
0.4844752655516015,0.19224676744693392,0.21350754998703336,0.1976171603442955,0.2821623434742095,1
0.4619421233919656,0.015664704615391933,0.11558104767704352,0.19503860070345497,0.4278348166124879,-1
0.24762007816068393,0.2636012249367907,0.26352149105747186,0.4355241629288027,0.9283202580194643,1
0.4275796618105955,0.4702223004661697,0.3446622899622253,0.32685221462879355,0.8391351012162032,1
0.14489238780072522,0.029097352231236495,0.38877609473752234,0.36714322133380795,0.4967431514891238,1
0.007704517201326699,0.14846466536320196,0.40014040680118923,0.428515932227653,0.3718080640345816,1
0.44549708348185396,0.2500952026321843,0.274569435262998,0.07740637701520997,0.5053698367991891,1
0.4966291762695363,0.17308522877106275,0.2704553800517387,0.3227946406755827,0.9218450599983095,1
0.20947137493082335,0.11943543826657049,0.4794911678259787,0.2100698104752456,0.6376078593447438,1
0.4515645495131319,0.07046001832588267,0.41690384434710154,0.017748650987911563,0.25920467821055215,1
0.07350402249831145,0.46179075201405984,0.036467725895353464,0.3597411797520674,0.6066789735278327,1
0.01166366066022162,0.1602404594387321,0.4445105303529611,0.12973744717945412,0.3559783594427369,1
0.0191157772770284,0.10962779341614354,0.3357252491658299,0.19982468748854337,0.8223075224732674,1
0.28095334683784423,0.38864191621561905,0.4297604801680435,0.10288744662357702,0.27074183568784155,1
0.26258854002902754,0.15534377501086294,0.21740948006605515,0.4039187241373725,0.6199484141008926,1
0.4457276204133626,0.35567558174952135,0.02986003174481877,0.0791827851657595,0.7026404763480214,1
0.009242553580449397,0.08258940295473027,0.1646757265670778,0.41243491019586653,0.9137674437884389,1
0.08137404847954721,0.09668547257930599,0.07142756614601176,0.3169691738960152,0.4800761296268743,1
0.3831069891921308,0.11144654149731797,0.06591637978860782,0.38402525923922054,0.872524243947107,1
0.2859533970357803,0.03585003742101883,0.46108668091446636,0.20534894608053128,0.22353177554562756,1
0.2192504278373934,0.4988652077781658,0.24287831516988023,0.4385160778149771,0.5576432482520144,1
0.03027809009897886,0.02814896002963685,0.4068939206745208,0.10289909467129615,0.955130826471166,1
0.09100406998903499,0.42954141272802887,0.4485139533519155,0.13507913187748094,0.8931460767929373,1
0.14704569202869244,0.3589401708099929,0.35742321138486666,0.051264056311114414,0.7532813312726743,1
0.15187467411523004,0.2840888986373623,0.41842498022871843,0.42440269386800544,0.43241737285497,1
0.15849635356412217,0.08831692525277823,0.10963508905365787,0.441909232442163,0.48018050599731804,1
0.38133402619036527,0.220169955743088,0.19244159630740387,0.3077317648799072,0.22560903737949528,1
0.42765310308546384,0.3520754729356241,0.4742116354962694,0.33117400555440163,0.3169352693276832,1
0.11160992551221804,0.29906226860149093,0.08423741996256551,0.02583026222163587,0.5067094102334246,-1
0.1468116968541956,0.10227560765439936,0.32450284193148204,0.17590984027955636,0.6248608696891444,1
0.25198479545240904,0.3313664528456199,0.31140095211814306,0.25362767802234687,0.6136147132382278,1
0.4530575687627326,0.3584930959284144,0.28276493531649577,0.13460255870162113,0.32173498937533207,1
0.38359933404863134,0.3902429010796884,0.08141468536947,0.21711759363669458,0.28682318301221943,1
